Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.111.231-10.0.5.89-25161-8080-6,192.168.111.231,25161,10.0.5.89,8080,6,2026-04-19 18:40:55,17574,33,0,4308,517,130,40,130,7,0,0,0,3,274553.3174007056,1877.7739842949811,532.5454545454545,61,17574,10,17574,532.5454545454545,19,17574,3,0,0,0,0,0,33,0,0,0,1320,0,1877.7739842949811,0.0,40,130,146.21212121212122,15,172,0,1,0,33,33,0,0,0,0.12000928505106778,146.21212121212122,130.54545454545453,0.0,1320,0,0,0,0,0,0,33,4308,0,517,8192,65536,33,40,8787.0,26,17574,30,0,0,0,0,SQLInjection
192.168.189.154-10.0.3.66-4503-80-6,192.168.189.154,4503,10.0.3.66,80,6,2026-04-19 18:40:56,11223,37,3,3845,557,103,40,103,11,185,0,185,6,392230.2414684131,3564.1094181591375,280.575,17,11223,1,11223,303.3243243243243,27,11223,5,0,0,0,0,0,37,3,0,0,1480,120,3296.801211797202,267.30820636193533,40,103,110.05,32,242,0,1,1,37,40,0,0,0,0.1448634590377113,110.05,103.91891891891892,185.66666666666666,1480,0,0,0,0,0,0,37,3845,3,557,16384,32768,37,40,5611.5,17,11223,45,0,0,0,0,SQLInjection
192.168.79.218-10.0.4.95-52693-443-6,192.168.79.218,52693,10.0.4.95,443,6,2026-04-19 18:40:57,17659,18,1,2317,288,128,40,128,20,288,0,288,4,147516.84693357494,1075.9386148706044,929.421052631579,97,17659,6,17659,981.0555555555555,6,17659,3,0,0,0,0,0,18,1,0,0,720,40,1019.3102667195197,56.62834815108443,40,128,137.10526315789474,47,309,0,1,0,18,19,0,0,0,0.12429866206301252,137.10526315789474,128.72222222222223,288.0,720,0,0,0,0,0,0,18,2317,1,288,16384,16384,18,40,8829.5,22,17659,34,0,0,0,0,SQLInjection
192.168.216.34-10.0.8.12-33212-3389-6,192.168.216.34,33212,10.0.8.12,3389,6,2026-04-19 18:40:58,8107,38,0,4679,409,123,40,123,5,0,0,0,6,627605.7727889478,4687.307265326261,213.3421052631579,41,8107,8,8107,213.3421052631579,27,8107,4,0,0,0,0,0,38,0,0,0,1520,0,4687.307265326261,0.0,40,123,133.89473684210526,38,455,1,1,1,38,38,0,0,0,0.08741184013678137,133.89473684210526,123.13157894736842,0.0,1520,0,0,0,0,0,0,38,4679,0,409,8192,65536,38,40,4053.5,18,8107,10,0,0,0,0,SQLInjection
192.168.150.79-10.0.9.147-65425-80-6,192.168.150.79,65425,10.0.9.147,80,6,2026-04-19 18:40:59,5134,16,1,2372,330,148,40,148,10,330,0,330,5,526295.2863264511,3311.2582781456954,302.0,25,5134,5,5134,320.875,37,5134,5,0,0,0,0,0,16,1,0,0,640,40,3116.4783794312425,194.77989871445266,40,148,158.94117647058823,13,320,0,1,1,16,17,0,0,0,0.1391231028667791,158.94117647058823,148.25,330.0,640,0,0,0,0,0,0,16,2372,1,330,16384,8192,16,40,2567.0,62,5134,26,0,0,0,0,SQLInjection
192.168.208.124-10.0.6.92-33860-3389-6,192.168.208.124,33860,10.0.6.92,3389,6,2026-04-19 18:41:00,12650,40,0,2765,454,69,40,69,10,0,0,0,0,254466.40316205533,3162.0553359683795,316.25,53,12650,3,12650,316.25,19,12650,1,0,0,0,0,0,40,0,0,0,1600,0,3162.0553359683795,0.0,40,100,80.475,24,279,1,1,0,40,40,0,0,0,0.16419529837251357,80.475,69.125,0.0,1600,0,0,0,0,0,0,40,2765,0,454,16384,16384,40,40,6325.0,56,12650,34,0,0,0,0,SQLInjection
192.168.51.103-10.0.7.211-32009-22-6,192.168.51.103,32009,10.0.7.211,22,6,2026-04-19 18:41:01,6738,27,2,4771,220,176,40,176,17,110,0,110,7,740724.250519442,4303.947758978926,232.3448275862069,75,6738,1,6738,249.55555555555554,26,6738,2,0,0,0,0,0,27,2,0,0,1080,80,4007.1237756010682,296.82398337785696,40,176,172.10344827586206,48,300,0,1,1,27,29,0,0,0,0.046111926220918045,172.10344827586206,176.7037037037037,110.0,1080,0,0,0,0,0,0,27,4771,2,220,16384,8192,27,40,3369.0,64,6738,12,0,0,0,0,SQLInjection
192.168.129.70-10.0.10.74-14980-80-6,192.168.129.70,14980,10.0.10.74,80,6,2026-04-19 18:41:02,6771,28,0,2250,162,80,40,80,6,0,0,0,5,356225.07753655297,4135.282823807414,241.82142857142858,81,6771,9,6771,241.82142857142858,13,6771,3,0,0,0,0,0,28,0,0,0,1120,0,4135.282823807414,0.0,40,100,86.14285714285714,31,291,0,1,0,28,28,0,0,0,0.072,86.14285714285714,80.35714285714286,0.0,1120,0,0,0,0,0,0,28,2250,0,162,65536,8192,28,40,3385.5,45,6771,12,0,0,0,0,SQLInjection
192.168.135.116-10.0.6.154-20418-8080-6,192.168.135.116,20418,10.0.6.154,8080,6,2026-04-19 18:41:03,16580,18,1,2970,574,165,40,165,8,574,0,574,3,213751.507840772,1145.9589867310012,872.6315789473684,96,16580,1,16580,921.1111111111111,40,16580,1,0,0,0,0,0,18,1,0,0,720,40,1085.6453558504222,60.31363088057901,40,165,186.52631578947367,14,247,0,1,1,18,19,0,0,0,0.19326599326599325,186.52631578947367,165.0,574.0,720,0,0,0,0,0,0,18,2970,1,574,16384,65536,18,40,8290.0,20,16580,13,0,0,0,0,SQLInjection
192.168.253.220-10.0.5.107-52382-8080-6,192.168.253.220,52382,10.0.5.107,8080,6,2026-04-19 18:41:04,16544,50,1,4243,21,84,40,84,6,21,0,21,1,257736.94390715667,3082.6885880077366,324.3921568627451,89,16544,4,16544,330.88,26,16544,4,0,0,0,0,0,50,1,0,0,2000,40,3022.2437137330753,60.44487427466151,40,100,83.6078431372549,31,315,0,1,0,50,51,0,0,0,0.004949328305444261,83.6078431372549,84.86,21.0,2000,0,0,0,0,0,0,50,4243,1,21,8192,65536,50,40,8272.0,65,16544,29,0,0,0,0,SQLInjection
192.168.62.15-10.0.3.210-31081-22-6,192.168.62.15,31081,10.0.3.210,22,6,2026-04-19 18:41:05,11396,47,2,4591,67,97,40,97,6,33,0,33,4,408739.9087399087,4299.7542997543,232.57142857142858,33,11396,8,11396,242.46808510638297,10,11396,4,0,0,0,0,0,47,2,0,0,1880,80,4124.254124254125,175.5001755001755,40,100,95.06122448979592,21,398,0,1,1,47,49,0,0,0,0.014593770420387715,95.06122448979592,97.68085106382979,33.5,1880,0,0,0,0,0,0,47,4591,2,67,65536,32768,47,40,5698.0,89,11396,20,0,0,0,0,SQLInjection
192.168.233.92-10.0.3.225-64334-80-6,192.168.233.92,64334,10.0.3.225,80,6,2026-04-19 18:41:06,15254,12,1,4309,612,359,40,359,6,612,0,612,7,322603.9071718894,852.2354792185656,1173.3846153846155,76,15254,8,15254,1271.1666666666667,42,15254,2,0,0,0,0,0,12,1,0,0,480,40,786.6789038940606,65.55657532450505,40,359,378.53846153846155,50,487,0,1,1,12,13,0,0,0,0.1420283128336041,378.53846153846155,359.0833333333333,612.0,480,0,0,0,0,0,0,12,4309,1,612,8192,16384,12,40,7627.0,12,15254,26,0,0,0,0,SQLInjection
192.168.105.15-10.0.8.62-63336-3306-6,192.168.105.15,63336,10.0.8.62,3306,6,2026-04-19 18:41:07,8044,41,3,3377,639,82,40,82,10,213,0,213,4,499254.10243659874,5469.915464942815,182.8181818181818,97,8044,7,8044,196.1951219512195,49,8044,5,0,0,0,0,0,41,3,0,0,1640,120,5096.966683242168,372.94878170064646,40,100,91.27272727272727,14,194,0,1,1,41,44,0,0,0,0.18922120225051822,91.27272727272727,82.36585365853658,213.0,1640,0,0,0,0,0,0,41,3377,3,639,65536,32768,41,40,4022.0,39,8044,50,0,0,0,0,SQLInjection
192.168.225.170-10.0.8.238-55835-443-6,192.168.225.170,55835,10.0.8.238,443,6,2026-04-19 18:41:08,6990,42,2,4521,187,107,40,107,10,93,0,93,10,673533.6194563663,6294.706723891273,158.86363636363637,22,6990,5,6990,166.42857142857142,46,6990,4,0,0,0,0,0,42,2,0,0,1680,80,6008.583690987125,286.12303290414883,40,107,107.0,31,286,0,1,1,42,44,0,0,0,0.0413625304136253,107.0,107.64285714285714,93.5,1680,0,0,0,0,0,0,42,4521,2,187,65536,65536,42,40,3495.0,58,6990,42,0,0,0,0,SQLInjection
192.168.253.14-10.0.3.129-22077-443-6,192.168.253.14,22077,10.0.3.129,443,6,2026-04-19 18:41:09,5183,13,1,3786,580,291,40,291,13,580,0,580,8,842369.2841983407,2701.1383368705383,370.2142857142857,71,5183,4,5183,398.6923076923077,50,5183,1,0,0,0,0,0,13,1,0,0,520,40,2508.1998842369285,192.93845263360987,40,291,311.85714285714283,39,174,0,1,1,13,14,0,0,0,0.1531959852086635,311.85714285714283,291.2307692307692,580.0,520,0,0,0,0,0,0,13,3786,1,580,32768,65536,13,40,2591.5,23,5183,41,0,0,0,0,SQLInjection
192.168.185.147-10.0.6.9-30458-3306-6,192.168.185.147,30458,10.0.6.9,3306,6,2026-04-19 18:41:10,17959,48,2,4427,727,92,40,92,5,363,0,363,1,286987.026003675,2784.1193830391444,359.18,80,17959,1,17959,374.1458333333333,7,17959,5,0,0,0,0,0,48,2,0,0,1920,80,2672.754607717579,111.36477532156579,40,100,103.08,35,400,0,1,1,48,50,0,0,0,0.16421956177998645,103.08,92.22916666666667,363.5,1920,0,0,0,0,0,0,48,4427,2,727,32768,65536,48,40,8979.5,30,17959,36,0,0,0,0,SQLInjection
192.168.18.12-10.0.7.214-6317-22-6,192.168.18.12,6317,10.0.7.214,22,6,2026-04-19 18:41:11,10953,11,0,3961,677,360,40,360,15,0,0,0,6,423445.6313338811,1004.2910618095499,995.7272727272727,66,10953,2,10953,995.7272727272727,9,10953,4,0,0,0,0,0,11,0,0,0,440,0,1004.2910618095499,0.0,40,360,421.6363636363636,48,238,0,1,0,11,11,0,0,0,0.17091643524362535,421.6363636363636,360.09090909090907,0.0,440,0,0,0,0,0,0,11,3961,0,677,16384,65536,11,40,5476.5,50,10953,40,0,0,0,0,SQLInjection
192.168.149.169-10.0.7.210-38064-8080-6,192.168.149.169,38064,10.0.7.210,8080,6,2026-04-19 18:41:12,14365,50,4,1224,82,24,40,24,17,20,0,20,1,90915.41942220676,3759.1367908109987,266.01851851851853,51,14365,4,14365,287.3,38,14365,4,0,0,0,0,0,50,4,0,0,2000,160,3480.682213713888,278.454577097111,40,100,24.185185185185187,20,313,0,1,1,50,54,0,0,0,0.06699346405228758,24.185185185185187,24.48,20.5,2000,0,0,0,0,0,0,50,1224,4,82,8192,65536,50,40,7182.5,58,14365,41,0,0,0,0,SQLInjection
192.168.95.255-10.0.3.241-37357-80-6,192.168.95.255,37357,10.0.3.241,80,6,2026-04-19 18:41:13,6421,49,4,2506,113,51,40,51,12,28,0,28,7,407880.3924622333,8254.166017754245,121.15094339622641,76,6421,10,6421,131.0408163265306,31,6421,3,0,0,0,0,0,49,4,0,0,1960,160,7631.210091885999,622.9559258682448,40,100,49.41509433962264,34,401,0,1,1,49,53,0,0,0,0.045091779728651235,49.41509433962264,51.142857142857146,28.25,1960,0,0,0,0,0,0,49,2506,4,113,32768,32768,49,40,3210.5,15,6421,38,0,0,0,0,SQLInjection
192.168.68.196-10.0.1.80-39649-22-6,192.168.68.196,39649,10.0.1.80,22,6,2026-04-19 18:41:14,12629,36,0,2772,261,77,40,77,6,0,0,0,3,240161.53297965002,2850.581993823739,350.80555555555554,99,12629,3,12629,350.80555555555554,48,12629,4,0,0,0,0,0,36,0,0,0,1440,0,2850.581993823739,0.0,40,100,84.25,27,209,0,1,1,36,36,0,0,0,0.09415584415584416,84.25,77.0,0.0,1440,0,0,0,0,0,0,36,2772,0,261,32768,65536,36,40,6314.5,36,12629,11,0,0,0,0,SQLInjection
192.168.218.214-10.0.10.228-5783-22-6,192.168.218.214,5783,10.0.10.228,22,6,2026-04-19 18:40:25,3932,40,0,2546,115,63,40,63,17,0,0,0,4,676754.8321464903,10172.93997965412,98.3,61,3932,1,3932,98.3,44,3932,2,0,0,0,0,0,40,0,0,0,1600,0,10172.93997965412,0.0,40,100,66.525,28,153,0,1,0,40,40,0,0,0,0.045168892380204245,66.525,63.65,0.0,1600,0,0,0,0,0,0,40,2546,0,115,32768,32768,40,40,1966.0,98,3932,46,0,0,0,0,XSS
192.168.228.24-10.0.3.115-20261-8080-6,192.168.228.24,20261,10.0.3.115,8080,6,2026-04-19 18:40:26,14082,38,3,1506,256,39,40,39,5,85,0,85,10,125124.27212043744,2911.518250248544,343.4634146341463,37,14082,2,14082,370.57894736842104,29,14082,2,0,0,0,0,0,38,3,0,0,1520,120,2698.4803294986505,213.03792074989346,40,100,42.97560975609756,30,474,0,1,1,38,41,0,0,0,0.1699867197875166,42.97560975609756,39.63157894736842,85.33333333333333,1520,0,0,0,0,0,0,38,1506,3,256,32768,8192,38,40,7041.0,15,14082,23,0,0,0,0,XSS
192.168.45.248-10.0.2.59-24959-3306-6,192.168.45.248,24959,10.0.2.59,3306,6,2026-04-19 18:40:27,5326,26,2,1073,97,41,40,41,16,48,0,48,0,219677.0559519339,5257.228689447991,190.21428571428572,53,5326,10,5326,204.84615384615384,6,5326,4,0,0,0,0,0,26,2,0,0,1040,80,4881.71235448742,375.51633496057076,40,100,41.785714285714285,21,433,1,1,0,26,28,0,0,0,0.09040074557315937,41.785714285714285,41.26923076923077,48.5,1040,0,0,0,0,0,0,26,1073,2,97,16384,65536,26,40,2663.0,59,5326,37,0,0,0,0,XSS
192.168.8.99-10.0.5.195-2284-80-6,192.168.8.99,2284,10.0.5.195,80,6,2026-04-19 18:40:28,4417,16,1,926,173,57,40,57,9,173,0,173,4,248811.41045958796,3848.766130858048,259.8235294117647,47,4417,9,4417,276.0625,11,4417,2,0,0,0,0,0,16,1,0,0,640,40,3622.368123160516,226.39800769753225,40,100,64.6470588235294,26,351,1,1,1,16,17,0,0,0,0.18682505399568033,64.6470588235294,57.875,173.0,640,0,0,0,0,0,0,16,926,1,173,65536,8192,16,40,2208.5,94,4417,18,0,0,0,0,XSS
192.168.204.63-10.0.10.18-11187-80-6,192.168.204.63,11187,10.0.10.18,80,6,2026-04-19 18:40:29,11016,36,1,2049,1,56,40,56,9,1,0,1,3,186092.95570079883,3358.750907770516,297.72972972972974,78,11016,5,11016,306.0,13,11016,3,0,0,0,0,0,36,1,0,0,1440,40,3267.97385620915,90.77705156136528,40,100,55.4054054054054,11,184,0,1,0,36,37,0,0,0,0.0004880429477794046,55.4054054054054,56.916666666666664,1.0,1440,0,0,0,0,0,0,36,2049,1,1,32768,8192,36,40,5508.0,32,11016,50,0,0,0,0,XSS
192.168.76.172-10.0.4.109-34640-8080-6,192.168.76.172,34640,10.0.4.109,8080,6,2026-04-19 18:40:30,14643,34,2,1399,138,41,40,41,14,69,0,69,3,104964.82961141842,2458.512599877074,406.75,71,14643,6,14643,430.6764705882353,26,14643,2,0,0,0,0,0,34,2,0,0,1360,80,2321.9285665505704,136.58403332650414,40,100,42.69444444444444,29,345,0,1,0,34,36,0,0,0,0.09864188706218728,42.69444444444444,41.14705882352941,69.0,1360,0,0,0,0,0,0,34,1399,2,138,65536,65536,34,40,7321.5,20,14643,11,0,0,0,0,XSS
192.168.207.109-10.0.7.98-25398-22-6,192.168.207.109,25398,10.0.7.98,22,6,2026-04-19 18:40:31,7023,24,1,1304,101,54,40,54,11,101,0,101,3,200056.95571693007,3559.7323081304285,280.92,40,7023,6,7023,292.625,23,7023,3,0,0,0,0,0,24,1,0,0,960,40,3417.3430158052115,142.38929232521716,40,100,56.2,14,341,0,1,0,24,25,0,0,0,0.07745398773006135,56.2,54.333333333333336,101.0,960,0,0,0,0,0,0,24,1304,1,101,8192,65536,24,40,3511.5,16,7023,12,0,0,0,0,XSS
192.168.148.11-10.0.2.19-43110-3389-6,192.168.148.11,43110,10.0.2.19,3389,6,2026-04-19 18:40:32,13347,15,1,2369,19,157,40,157,11,19,0,19,8,178916.61047426387,1198.7712594590544,834.1875,35,13347,5,13347,889.8,5,13347,1,0,0,0,0,0,15,1,0,0,600,40,1123.8480557428636,74.9232037161909,40,157,149.25,36,159,0,1,0,15,16,0,0,0,0.008020261713803293,149.25,157.93333333333334,19.0,600,0,0,0,0,0,0,15,2369,1,19,32768,65536,15,40,6673.5,87,13347,21,0,0,0,0,XSS
192.168.151.90-10.0.8.248-45867-443-6,192.168.151.90,45867,10.0.8.248,443,6,2026-04-19 18:40:33,3122,17,1,2093,373,123,40,123,15,373,0,373,2,789878.2831518258,5765.534913516976,173.44444444444446,61,3122,5,3122,183.64705882352942,32,3122,1,0,0,0,0,0,17,1,0,0,680,40,5445.227418321589,320.30749519538756,40,123,137.0,30,158,1,1,1,17,18,0,0,0,0.1782130912565695,137.0,123.11764705882354,373.0,680,0,0,0,0,0,0,17,2093,1,373,8192,16384,17,40,1561.0,92,3122,40,0,0,0,0,XSS
192.168.102.29-10.0.1.181-29196-443-6,192.168.102.29,29196,10.0.1.181,443,6,2026-04-19 18:40:34,13865,23,0,1836,42,79,40,79,14,0,0,0,3,135448.97223223944,1658.8532275513883,602.8260869565217,66,13865,7,13865,602.8260869565217,23,13865,2,0,0,0,0,0,23,0,0,0,920,0,1658.8532275513883,0.0,40,100,81.65217391304348,49,231,1,1,1,23,23,0,0,0,0.02287581699346405,81.65217391304348,79.82608695652173,0.0,920,0,0,0,0,0,0,23,1836,0,42,65536,8192,23,40,6932.5,68,13865,32,0,0,0,0,XSS
192.168.88.85-10.0.5.134-4231-3389-6,192.168.88.85,4231,10.0.5.134,3389,6,2026-04-19 18:40:35,4257,18,1,1595,115,88,40,88,14,115,0,115,10,401691.33192389004,4463.237021376556,224.05263157894737,52,4257,1,4257,236.5,30,4257,3,0,0,0,0,0,18,1,0,0,720,40,4228.329809725159,234.90721165139772,40,100,90.0,37,449,0,1,1,18,19,0,0,0,0.07210031347962383,90.0,88.61111111111111,115.0,720,0,0,0,0,0,0,18,1595,1,115,65536,16384,18,40,2128.5,51,4257,44,0,0,0,0,XSS
192.168.88.110-10.0.9.189-36299-3389-6,192.168.88.110,36299,10.0.9.189,3389,6,2026-04-19 18:40:36,5673,38,3,1536,296,40,40,40,9,98,0,98,2,322933.19231447205,7227.21664022563,138.3658536585366,37,5673,9,5673,149.28947368421052,13,5673,3,0,0,0,0,0,38,3,0,0,1520,120,6698.395910453023,528.8207297726071,40,100,44.68292682926829,32,290,0,1,1,38,41,0,0,0,0.19270833333333334,44.68292682926829,40.421052631578945,98.66666666666667,1520,0,0,0,0,0,0,38,1536,3,296,32768,8192,38,40,2836.5,15,5673,31,0,0,0,0,XSS
192.168.74.135-10.0.1.228-23305-8080-6,192.168.74.135,23305,10.0.1.228,8080,6,2026-04-19 18:40:37,8742,17,1,2343,415,137,40,137,16,415,0,415,2,315488.44657973,2059.025394646534,485.6666666666667,15,8742,5,8742,514.2352941176471,39,8742,2,0,0,0,0,0,17,1,0,0,680,40,1944.6350949439486,114.39029970258522,40,137,153.22222222222223,49,116,0,1,1,17,18,0,0,0,0.17712334613743064,153.22222222222223,137.8235294117647,415.0,680,0,0,0,0,0,0,17,2343,1,415,16384,8192,17,40,4371.0,45,8742,25,0,0,0,0,XSS
192.168.53.53-10.0.2.142-21799-80-6,192.168.53.53,21799,10.0.2.142,80,6,2026-04-19 18:40:38,6603,29,2,2446,438,84,40,84,16,219,0,219,7,436771.16462214146,4694.835680751174,213.0,51,6603,10,6603,227.68965517241378,21,6603,1,0,0,0,0,0,29,2,0,0,1160,80,4391.943056186582,302.89262456459187,40,100,93.03225806451613,33,342,0,1,0,29,31,0,0,0,0.17906786590351595,93.03225806451613,84.34482758620689,219.0,1160,0,0,0,0,0,0,29,2446,2,438,32768,32768,29,40,3301.5,81,6603,16,0,0,0,0,XSS
192.168.59.208-10.0.10.148-3153-80-6,192.168.59.208,3153,10.0.10.148,80,6,2026-04-19 18:40:39,12308,19,0,1684,68,88,40,88,14,0,0,0,6,142346.44133896654,1543.7114072148197,647.7894736842105,61,12308,3,12308,647.7894736842105,33,12308,2,0,0,0,0,0,19,0,0,0,760,0,1543.7114072148197,0.0,40,100,92.21052631578948,29,195,0,1,0,19,19,0,0,0,0.040380047505938245,92.21052631578948,88.63157894736842,0.0,760,0,0,0,0,0,0,19,1684,0,68,32768,8192,19,40,6154.0,49,12308,39,0,0,0,0,XSS
192.168.220.218-10.0.7.49-52132-3389-6,192.168.220.218,52132,10.0.7.49,3389,6,2026-04-19 18:40:40,9768,32,3,847,31,26,40,26,20,10,0,10,9,89885.33988533988,3583.128583128583,279.0857142857143,24,9768,1,9768,305.25,19,9768,5,0,0,0,0,0,32,3,0,0,1280,120,3276.0032760032764,307.12530712530713,40,100,25.085714285714285,33,178,0,1,0,32,35,0,0,0,0.03659976387249114,25.085714285714285,26.46875,10.333333333333334,1280,0,0,0,0,0,0,32,847,3,31,65536,32768,32,40,4884.0,94,9768,12,0,0,0,0,XSS
192.168.180.214-10.0.2.178-53819-3389-6,192.168.180.214,53819,10.0.2.178,3389,6,2026-04-19 18:40:41,4266,21,1,1694,187,80,40,80,14,187,0,187,5,440928.2700421941,5157.055789967183,193.9090909090909,57,4266,9,4266,203.14285714285714,41,4266,1,0,0,0,0,0,21,1,0,0,840,40,4922.644163150492,234.41162681669013,40,100,85.5,40,410,0,1,0,21,22,0,0,0,0.11038961038961038,85.5,80.66666666666667,187.0,840,0,0,0,0,0,0,21,1694,1,187,32768,32768,21,40,2133.0,77,4266,12,0,0,0,0,XSS
192.168.49.50-10.0.9.107-40160-3389-6,192.168.49.50,40160,10.0.9.107,3389,6,2026-04-19 18:40:42,3593,29,1,2863,192,98,40,98,14,192,0,192,9,850264.4030058447,8349.568605622042,119.76666666666667,80,3593,9,3593,123.89655172413794,15,3593,4,0,0,0,0,0,29,1,0,0,1160,40,8071.249652101308,278.31895352073474,40,100,101.83333333333333,41,209,1,1,0,29,30,0,0,0,0.067062521830248,101.83333333333333,98.72413793103448,192.0,1160,0,0,0,0,0,0,29,2863,1,192,65536,32768,29,40,1796.5,10,3593,13,0,0,0,0,XSS
192.168.35.208-10.0.5.183-15385-3389-6,192.168.35.208,15385,10.0.5.183,3389,6,2026-04-19 18:40:43,3889,29,1,1586,240,54,40,54,14,240,0,240,5,469529.44201594236,7714.065312419645,129.63333333333333,70,3889,6,3889,134.10344827586206,23,3889,1,0,0,0,0,0,29,1,0,0,1160,40,7456.929802005658,257.1355104139882,40,100,60.86666666666667,12,350,0,1,1,29,30,0,0,0,0.15132408575031525,60.86666666666667,54.689655172413794,240.0,1160,0,0,0,0,0,0,29,1586,1,240,8192,65536,29,40,1944.5,39,3889,27,0,0,0,0,XSS
192.168.91.23-10.0.9.252-50756-22-6,192.168.91.23,50756,10.0.9.252,22,6,2026-04-19 18:40:44,11202,21,0,2842,390,135,40,135,6,0,0,0,2,288519.9071594358,1874.6652383502947,533.4285714285714,60,11202,10,11202,533.4285714285714,38,11202,2,0,0,0,0,0,21,0,0,0,840,0,1874.6652383502947,0.0,40,135,153.9047619047619,33,273,0,1,1,21,21,0,0,0,0.13722730471498945,153.9047619047619,135.33333333333334,0.0,840,0,0,0,0,0,0,21,2842,0,390,32768,8192,21,40,5601.0,81,11202,26,0,0,0,0,XSS
192.168.241.216-10.0.1.195-4328-3389-6,192.168.241.216,4328,10.0.1.195,3389,6,2026-04-19 18:40:45,11031,19,0,1316,179,69,40,69,13,0,0,0,6,135527.15075695768,1722.4186383827396,580.578947368421,59,11031,7,11031,580.578947368421,27,11031,3,0,0,0,0,0,19,0,0,0,760,0,1722.4186383827396,0.0,40,100,78.6842105263158,43,403,1,1,0,19,19,0,0,0,0.13601823708206687,78.6842105263158,69.26315789473684,0.0,760,0,0,0,0,0,0,19,1316,0,179,16384,32768,19,40,5515.5,94,11031,12,0,0,0,0,XSS
192.168.77.89-10.0.1.176-21315-8080-6,192.168.77.89,21315,10.0.1.176,8080,6,2026-04-19 18:40:46,8374,34,0,1440,127,42,40,42,13,0,0,0,2,187126.82111296873,4060.1862909004058,246.2941176470588,11,8374,10,8374,246.2941176470588,41,8374,4,0,0,0,0,0,34,0,0,0,1360,0,4060.1862909004058,0.0,40,100,46.088235294117645,28,412,0,1,1,34,34,0,0,0,0.08819444444444445,46.088235294117645,42.35294117647059,0.0,1360,0,0,0,0,0,0,34,1440,0,127,65536,32768,34,40,4187.0,18,8374,41,0,0,0,0,XSS
192.168.106.82-10.0.5.26-1068-8080-6,192.168.106.82,1068,10.0.5.26,8080,6,2026-04-19 18:40:47,5405,28,2,1152,115,41,40,41,11,57,0,57,2,234412.58094357076,5550.416281221092,180.16666666666666,35,5405,9,5405,193.03571428571428,24,5405,2,0,0,0,0,0,28,2,0,0,1120,80,5180.3885291396855,370.0277520814061,40,100,42.233333333333334,28,408,0,1,1,28,30,0,0,0,0.0998263888888889,42.233333333333334,41.142857142857146,57.5,1120,0,0,0,0,0,0,28,1152,2,115,16384,32768,28,40,2702.5,54,5405,50,0,0,0,0,XSS
192.168.81.169-10.0.9.69-37592-3306-6,192.168.81.169,37592,10.0.9.69,3306,6,2026-04-19 18:40:48,8079,31,2,1338,135,43,40,43,11,67,0,67,8,182324.5451169699,4084.6639435573707,244.8181818181818,51,8079,10,8079,260.61290322580646,34,8079,4,0,0,0,0,0,31,2,0,0,1240,80,3837.1085530387427,247.55539051862854,40,100,44.63636363636363,23,335,0,1,1,31,33,0,0,0,0.10089686098654709,44.63636363636363,43.16129032258065,67.5,1240,0,0,0,0,0,0,31,1338,2,135,16384,16384,31,40,4039.5,84,8079,37,0,0,0,0,XSS
192.168.56.124-10.0.5.50-10724-443-6,192.168.56.124,10724,10.0.5.50,443,6,2026-04-19 18:40:49,4460,40,0,822,107,20,40,20,5,0,0,0,0,208295.96412556054,8968.609865470851,111.5,13,4460,4,4460,111.5,32,4460,1,0,0,0,0,0,40,0,0,0,1600,0,8968.609865470851,0.0,40,100,23.225,36,463,0,1,1,40,40,0,0,0,0.13017031630170317,23.225,20.55,0.0,1600,0,0,0,0,0,0,40,822,0,107,65536,32768,40,40,2230.0,75,4460,36,0,0,0,0,XSS
